order_details_id,order_id,order_date,order_time,item_id,item_name,category,price,month,month_name,day_name,hour,week,is_weekend,price_tier
10503,4604,2023-03-19,11:27:07,115,Chicken Tacos,Mexican,11.95,3,Mar,Sunday,11,11,True,Mid ($10–15)
10504,4604,2023-03-19,11:27:07,127,Meat Lasagna,Italian,17.95,3,Mar,Sunday,11,11,True,Premium ($15–20)
10505,4605,2023-03-19,11:31:04,118,Steak Burrito,Mexican,14.95,3,Mar,Sunday,11,11,True,Mid ($10–15)
10506,4606,2023-03-19,11:40:23,123,Chips & Guacamole,Mexican,9.0,3,Mar,Sunday,11,11,True,Budget (<$10)
10507,4607,2023-03-19,11:40:57,117,Chicken Burrito,Mexican,12.95,3,Mar,Sunday,11,11,True,Mid ($10–15)
10508,4607,2023-03-19,11:40:57,111,California Roll,Asian,11.95,3,Mar,Sunday,11,11,True,Mid ($10–15)
10509,4608,2023-03-19,11:45:56,103,Hot Dog,American,9.0,3,Mar,Sunday,11,11,True,Budget (<$10)
10510,4608,2023-03-19,11:45:56,108,Tofu Pad Thai,Asian,14.5,3,Mar,Sunday,11,11,True,Mid ($10–15)
10511,4608,2023-03-19,11:45:56,117,Chicken Burrito,Mexican,12.95,3,Mar,Sunday,11,11,True,Mid ($10–15)
10512,4608,2023-03-19,11:45:56,127,Meat Lasagna,Italian,17.95,3,Mar,Sunday,11,11,True,Premium ($15–20)
10513,4609,2023-03-19,12:02:16,118,Steak Burrito,Mexican,14.95,3,Mar,Sunday,12,11,True,Mid ($10–15)
10514,4610,2023-03-19,12:20:14,113,Edamame,Asian,5.0,3,Mar,Sunday,12,11,True,Budget (<$10)
10515,4611,2023-03-19,12:26:04,102,Cheeseburger,American,13.95,3,Mar,Sunday,12,11,True,Mid ($10–15)
10516,4611,2023-03-19,12:26:04,104,Veggie Burger,American,10.5,3,Mar,Sunday,12,11,True,Mid ($10–15)
10517,4611,2023-03-19,12:26:04,108,Tofu Pad Thai,Asian,14.5,3,Mar,Sunday,12,11,True,Mid ($10–15)
10518,4611,2023-03-19,12:26:04,108,Tofu Pad Thai,Asian,14.5,3,Mar,Sunday,12,11,True,Mid ($10–15)
10519,4611,2023-03-19,12:26:04,129,Mushroom Ravioli,Italian,15.5,3,Mar,Sunday,12,11,True,Premium ($15–20)
10520,4611,2023-03-19,12:26:04,113,Edamame,Asian,5.0,3,Mar,Sunday,12,11,True,Budget (<$10)
10521,4611,2023-03-19,12:26:04,121,Cheese Quesadillas,Mexican,10.5,3,Mar,Sunday,12,11,True,Mid ($10–15)
10522,4611,2023-03-19,12:26:04,121,Cheese Quesadillas,Mexican,10.5,3,Mar,Sunday,12,11,True,Mid ($10–15)
10523,4611,2023-03-19,12:26:04,122,Chips & Salsa,Mexican,7.0,3,Mar,Sunday,12,11,True,Budget (<$10)
10524,4611,2023-03-19,12:26:04,106,French Fries,American,7.0,3,Mar,Sunday,12,11,True,Budget (<$10)
10525,4611,2023-03-19,12:26:04,114,Potstickers,Asian,9.0,3,Mar,Sunday,12,11,True,Budget (<$10)
10526,4612,2023-03-19,12:27:44,131,Chicken Parmesan,Italian,17.95,3,Mar,Sunday,12,11,True,Premium ($15–20)
10527,4613,2023-03-19,12:57:29,131,Chicken Parmesan,Italian,17.95,3,Mar,Sunday,12,11,True,Premium ($15–20)
10528,4614,2023-03-19,13:02:47,109,Korean Beef Bowl,Asian,17.95,3,Mar,Sunday,13,11,True,Premium ($15–20)
10529,4615,2023-03-19,13:04:55,116,Steak Tacos,Mexican,13.95,3,Mar,Sunday,13,11,True,Mid ($10–15)
10530,4615,2023-03-19,13:04:55,131,Chicken Parmesan,Italian,17.95,3,Mar,Sunday,13,11,True,Premium ($15–20)
10531,4616,2023-03-19,13:06:44,131,Chicken Parmesan,Italian,17.95,3,Mar,Sunday,13,11,True,Premium ($15–20)
10532,4617,2023-03-19,13:14:22,101,Hamburger,American,12.95,3,Mar,Sunday,13,11,True,Mid ($10–15)
10533,4617,2023-03-19,13:14:22,107,Orange Chicken,Asian,16.5,3,Mar,Sunday,13,11,True,Premium ($15–20)
10534,4617,2023-03-19,13:14:22,108,Tofu Pad Thai,Asian,14.5,3,Mar,Sunday,13,11,True,Mid ($10–15)
10535,4617,2023-03-19,13:14:22,125,Spaghetti & Meatballs,Italian,17.95,3,Mar,Sunday,13,11,True,Premium ($15–20)
10536,4618,2023-03-19,13:18:06,113,Edamame,Asian,5.0,3,Mar,Sunday,13,11,True,Budget (<$10)
10537,4619,2023-03-19,13:21:51,103,Hot Dog,American,9.0,3,Mar,Sunday,13,11,True,Budget (<$10)
10538,4619,2023-03-19,13:21:51,113,Edamame,Asian,5.0,3,Mar,Sunday,13,11,True,Budget (<$10)
10539,4619,2023-03-19,13:21:51,132,Eggplant Parmesan,Italian,16.95,3,Mar,Sunday,13,11,True,Premium ($15–20)
10540,4620,2023-03-19,13:37:11,118,Steak Burrito,Mexican,14.95,3,Mar,Sunday,13,11,True,Mid ($10–15)
10541,4621,2023-03-19,13:39:12,117,Chicken Burrito,Mexican,12.95,3,Mar,Sunday,13,11,True,Mid ($10–15)
10542,4621,2023-03-19,13:39:12,117,Chicken Burrito,Mexican,12.95,3,Mar,Sunday,13,11,True,Mid ($10–15)
10543,4621,2023-03-19,13:39:12,113,Edamame,Asian,5.0,3,Mar,Sunday,13,11,True,Budget (<$10)
10544,4621,2023-03-19,13:39:12,123,Chips & Guacamole,Mexican,9.0,3,Mar,Sunday,13,11,True,Budget (<$10)
10545,4622,2023-03-19,14:31:45,111,California Roll,Asian,11.95,3,Mar,Sunday,14,11,True,Mid ($10–15)
10546,4622,2023-03-19,14:31:45,132,Eggplant Parmesan,Italian,16.95,3,Mar,Sunday,14,11,True,Premium ($15–20)
10547,4623,2023-03-19,14:41:44,101,Hamburger,American,12.95,3,Mar,Sunday,14,11,True,Mid ($10–15)
10548,4623,2023-03-19,14:41:44,101,Hamburger,American,12.95,3,Mar,Sunday,14,11,True,Mid ($10–15)
10549,4623,2023-03-19,14:41:44,107,Orange Chicken,Asian,16.5,3,Mar,Sunday,14,11,True,Premium ($15–20)
10550,4623,2023-03-19,14:41:44,115,Chicken Tacos,Mexican,11.95,3,Mar,Sunday,14,11,True,Mid ($10–15)
10551,4623,2023-03-19,14:41:44,126,Fettuccine Alfredo,Italian,14.5,3,Mar,Sunday,14,11,True,Mid ($10–15)
10552,4623,2023-03-19,14:41:44,109,Korean Beef Bowl,Asian,17.95,3,Mar,Sunday,14,11,True,Premium ($15–20)
10553,4623,2023-03-19,14:41:44,112,Salmon Roll,Asian,14.95,3,Mar,Sunday,14,11,True,Mid ($10–15)
10554,4623,2023-03-19,14:41:44,118,Steak Burrito,Mexican,14.95,3,Mar,Sunday,14,11,True,Mid ($10–15)
10555,4623,2023-03-19,14:41:44,120,Steak Torta,Mexican,13.95,3,Mar,Sunday,14,11,True,Mid ($10–15)
10556,4623,2023-03-19,14:41:44,121,Cheese Quesadillas,Mexican,10.5,3,Mar,Sunday,14,11,True,Mid ($10–15)
10557,4623,2023-03-19,14:41:44,105,Mac & Cheese,American,7.0,3,Mar,Sunday,14,11,True,Budget (<$10)
10558,4623,2023-03-19,14:41:44,106,French Fries,American,7.0,3,Mar,Sunday,14,11,True,Budget (<$10)
10560,4624,2023-03-19,14:59:35,119,Chicken Torta,Mexican,11.95,3,Mar,Sunday,14,11,True,Mid ($10–15)
10561,4625,2023-03-19,15:42:30,101,Hamburger,American,12.95,3,Mar,Sunday,15,11,True,Mid ($10–15)
10562,4625,2023-03-19,15:42:30,103,Hot Dog,American,9.0,3,Mar,Sunday,15,11,True,Budget (<$10)
10563,4625,2023-03-19,15:42:30,119,Chicken Torta,Mexican,11.95,3,Mar,Sunday,15,11,True,Mid ($10–15)
10564,4625,2023-03-19,15:42:30,106,French Fries,American,7.0,3,Mar,Sunday,15,11,True,Budget (<$10)
10565,4626,2023-03-19,15:45:01,102,Cheeseburger,American,13.95,3,Mar,Sunday,15,11,True,Mid ($10–15)
10566,4627,2023-03-19,16:04:23,108,Tofu Pad Thai,Asian,14.5,3,Mar,Sunday,16,11,True,Mid ($10–15)
10567,4627,2023-03-19,16:04:23,118,Steak Burrito,Mexican,14.95,3,Mar,Sunday,16,11,True,Mid ($10–15)
10568,4628,2023-03-19,16:16:31,109,Korean Beef Bowl,Asian,17.95,3,Mar,Sunday,16,11,True,Premium ($15–20)
10569,4628,2023-03-19,16:16:31,129,Mushroom Ravioli,Italian,15.5,3,Mar,Sunday,16,11,True,Premium ($15–20)
10570,4628,2023-03-19,16:16:31,118,Steak Burrito,Mexican,14.95,3,Mar,Sunday,16,11,True,Mid ($10–15)
10571,4629,2023-03-19,16:24:30,109,Korean Beef Bowl,Asian,17.95,3,Mar,Sunday,16,11,True,Premium ($15–20)
10572,4629,2023-03-19,16:24:30,120,Steak Torta,Mexican,13.95,3,Mar,Sunday,16,11,True,Mid ($10–15)
10573,4630,2023-03-19,16:51:19,101,Hamburger,American,12.95,3,Mar,Sunday,16,11,True,Mid ($10–15)
10574,4630,2023-03-19,16:51:19,108,Tofu Pad Thai,Asian,14.5,3,Mar,Sunday,16,11,True,Mid ($10–15)
10575,4630,2023-03-19,16:51:19,109,Korean Beef Bowl,Asian,17.95,3,Mar,Sunday,16,11,True,Premium ($15–20)
10576,4630,2023-03-19,16:51:19,122,Chips & Salsa,Mexican,7.0,3,Mar,Sunday,16,11,True,Budget (<$10)
10577,4631,2023-03-19,17:20:17,117,Chicken Burrito,Mexican,12.95,3,Mar,Sunday,17,11,True,Mid ($10–15)
10578,4631,2023-03-19,17:20:17,131,Chicken Parmesan,Italian,17.95,3,Mar,Sunday,17,11,True,Premium ($15–20)
10579,4632,2023-03-19,17:25:31,107,Orange Chicken,Asian,16.5,3,Mar,Sunday,17,11,True,Premium ($15–20)
10580,4632,2023-03-19,17:25:31,110,Pork Ramen,Asian,17.95,3,Mar,Sunday,17,11,True,Premium ($15–20)
10581,4633,2023-03-19,17:28:29,130,Shrimp Scampi,Italian,19.95,3,Mar,Sunday,17,11,True,Premium ($15–20)
10582,4634,2023-03-19,17:44:39,110,Pork Ramen,Asian,17.95,3,Mar,Sunday,17,11,True,Premium ($15–20)
10583,4634,2023-03-19,17:44:39,111,California Roll,Asian,11.95,3,Mar,Sunday,17,11,True,Mid ($10–15)
10584,4634,2023-03-19,17:44:39,118,Steak Burrito,Mexican,14.95,3,Mar,Sunday,17,11,True,Mid ($10–15)
10585,4635,2023-03-19,17:45:58,107,Orange Chicken,Asian,16.5,3,Mar,Sunday,17,11,True,Premium ($15–20)
10586,4635,2023-03-19,17:45:58,108,Tofu Pad Thai,Asian,14.5,3,Mar,Sunday,17,11,True,Mid ($10–15)
10587,4636,2023-03-19,17:58:30,117,Chicken Burrito,Mexican,12.95,3,Mar,Sunday,17,11,True,Mid ($10–15)
10588,4636,2023-03-19,17:58:30,119,Chicken Torta,Mexican,11.95,3,Mar,Sunday,17,11,True,Mid ($10–15)
10589,4637,2023-03-19,18:04:27,103,Hot Dog,American,9.0,3,Mar,Sunday,18,11,True,Budget (<$10)
10590,4637,2023-03-19,18:04:27,130,Shrimp Scampi,Italian,19.95,3,Mar,Sunday,18,11,True,Premium ($15–20)
10591,4638,2023-03-19,18:18:28,120,Steak Torta,Mexican,13.95,3,Mar,Sunday,18,11,True,Mid ($10–15)
10592,4638,2023-03-19,18:18:28,105,Mac & Cheese,American,7.0,3,Mar,Sunday,18,11,True,Budget (<$10)
10593,4639,2023-03-19,18:19:16,124,Spaghetti,Italian,14.5,3,Mar,Sunday,18,11,True,Mid ($10–15)
10594,4639,2023-03-19,18:19:16,125,Spaghetti & Meatballs,Italian,17.95,3,Mar,Sunday,18,11,True,Premium ($15–20)
10595,4639,2023-03-19,18:19:16,110,Pork Ramen,Asian,17.95,3,Mar,Sunday,18,11,True,Premium ($15–20)
10596,4640,2023-03-19,18:35:46,104,Veggie Burger,American,10.5,3,Mar,Sunday,18,11,True,Mid ($10–15)
10597,4641,2023-03-19,18:37:11,102,Cheeseburger,American,13.95,3,Mar,Sunday,18,11,True,Mid ($10–15)
10598,4641,2023-03-19,18:37:11,129,Mushroom Ravioli,Italian,15.5,3,Mar,Sunday,18,11,True,Premium ($15–20)
10599,4642,2023-03-19,19:05:06,102,Cheeseburger,American,13.95,3,Mar,Sunday,19,11,True,Mid ($10–15)
10600,4642,2023-03-19,19:05:06,104,Veggie Burger,American,10.5,3,Mar,Sunday,19,11,True,Mid ($10–15)
10601,4642,2023-03-19,19:05:06,128,Cheese Lasagna,Italian,15.5,3,Mar,Sunday,19,11,True,Premium ($15–20)
10602,4642,2023-03-19,19:05:06,129,Mushroom Ravioli,Italian,15.5,3,Mar,Sunday,19,11,True,Premium ($15–20)
10603,4643,2023-03-19,19:11:53,120,Steak Torta,Mexican,13.95,3,Mar,Sunday,19,11,True,Mid ($10–15)
10604,4643,2023-03-19,19:11:53,105,Mac & Cheese,American,7.0,3,Mar,Sunday,19,11,True,Budget (<$10)
10605,4644,2023-03-19,19:18:36,128,Cheese Lasagna,Italian,15.5,3,Mar,Sunday,19,11,True,Premium ($15–20)
10606,4644,2023-03-19,19:18:36,112,Salmon Roll,Asian,14.95,3,Mar,Sunday,19,11,True,Mid ($10–15)
10607,4644,2023-03-19,19:18:36,120,Steak Torta,Mexican,13.95,3,Mar,Sunday,19,11,True,Mid ($10–15)
10608,4644,2023-03-19,19:18:36,106,French Fries,American,7.0,3,Mar,Sunday,19,11,True,Budget (<$10)
10609,4645,2023-03-19,19:21:02,101,Hamburger,American,12.95,3,Mar,Sunday,19,11,True,Mid ($10–15)
10610,4645,2023-03-19,19:21:02,107,Orange Chicken,Asian,16.5,3,Mar,Sunday,19,11,True,Premium ($15–20)
10611,4645,2023-03-19,19:21:02,108,Tofu Pad Thai,Asian,14.5,3,Mar,Sunday,19,11,True,Mid ($10–15)
10612,4645,2023-03-19,19:21:02,125,Spaghetti & Meatballs,Italian,17.95,3,Mar,Sunday,19,11,True,Premium ($15–20)
10613,4646,2023-03-19,19:22:44,116,Steak Tacos,Mexican,13.95,3,Mar,Sunday,19,11,True,Mid ($10–15)
10614,4646,2023-03-19,19:22:44,117,Chicken Burrito,Mexican,12.95,3,Mar,Sunday,19,11,True,Mid ($10–15)
10615,4646,2023-03-19,19:22:44,118,Steak Burrito,Mexican,14.95,3,Mar,Sunday,19,11,True,Mid ($10–15)
10616,4647,2023-03-19,19:36:47,102,Cheeseburger,American,13.95,3,Mar,Sunday,19,11,True,Mid ($10–15)
10617,4647,2023-03-19,19:36:47,126,Fettuccine Alfredo,Italian,14.5,3,Mar,Sunday,19,11,True,Mid ($10–15)
10618,4648,2023-03-19,19:40:10,127,Meat Lasagna,Italian,17.95,3,Mar,Sunday,19,11,True,Premium ($15–20)
10619,4648,2023-03-19,19:40:10,121,Cheese Quesadillas,Mexican,10.5,3,Mar,Sunday,19,11,True,Mid ($10–15)
10620,4649,2023-03-19,19:43:03,124,Spaghetti,Italian,14.5,3,Mar,Sunday,19,11,True,Mid ($10–15)
10621,4650,2023-03-19,19:48:15,104,Veggie Burger,American,10.5,3,Mar,Sunday,19,11,True,Mid ($10–15)
10622,4650,2023-03-19,19:48:15,108,Tofu Pad Thai,Asian,14.5,3,Mar,Sunday,19,11,True,Mid ($10–15)
10623,4651,2023-03-19,19:55:20,101,Hamburger,American,12.95,3,Mar,Sunday,19,11,True,Mid ($10–15)
10624,4651,2023-03-19,19:55:20,125,Spaghetti & Meatballs,Italian,17.95,3,Mar,Sunday,19,11,True,Premium ($15–20)
10625,4651,2023-03-19,19:55:20,121,Cheese Quesadillas,Mexican,10.5,3,Mar,Sunday,19,11,True,Mid ($10–15)
10626,4651,2023-03-19,19:55:20,123,Chips & Guacamole,Mexican,9.0,3,Mar,Sunday,19,11,True,Budget (<$10)
10627,4652,2023-03-19,19:57:11,119,Chicken Torta,Mexican,11.95,3,Mar,Sunday,19,11,True,Mid ($10–15)
10628,4652,2023-03-19,19:57:11,105,Mac & Cheese,American,7.0,3,Mar,Sunday,19,11,True,Budget (<$10)
10629,4653,2023-03-19,20:16:45,103,Hot Dog,American,9.0,3,Mar,Sunday,20,11,True,Budget (<$10)
10630,4653,2023-03-19,20:16:45,117,Chicken Burrito,Mexican,12.95,3,Mar,Sunday,20,11,True,Mid ($10–15)
10631,4654,2023-03-19,20:23:12,107,Orange Chicken,Asian,16.5,3,Mar,Sunday,20,11,True,Premium ($15–20)
10632,4655,2023-03-19,20:30:29,128,Cheese Lasagna,Italian,15.5,3,Mar,Sunday,20,11,True,Premium ($15–20)
10634,4656,2023-03-19,20:43:33,125,Spaghetti & Meatballs,Italian,17.95,3,Mar,Sunday,20,11,True,Premium ($15–20)
10635,4656,2023-03-19,20:43:33,130,Shrimp Scampi,Italian,19.95,3,Mar,Sunday,20,11,True,Premium ($15–20)
10636,4657,2023-03-19,20:48:08,125,Spaghetti & Meatballs,Italian,17.95,3,Mar,Sunday,20,11,True,Premium ($15–20)
10637,4658,2023-03-19,21:34:17,106,French Fries,American,7.0,3,Mar,Sunday,21,11,True,Budget (<$10)
10638,4659,2023-03-19,21:53:59,108,Tofu Pad Thai,Asian,14.5,3,Mar,Sunday,21,11,True,Mid ($10–15)
10639,4659,2023-03-19,21:53:59,124,Spaghetti,Italian,14.5,3,Mar,Sunday,21,11,True,Mid ($10–15)
10640,4660,2023-03-19,22:14:01,126,Fettuccine Alfredo,Italian,14.5,3,Mar,Sunday,22,11,True,Mid ($10–15)
10641,4661,2023-03-20,11:33:30,104,Veggie Burger,American,10.5,3,Mar,Monday,11,12,False,Mid ($10–15)
10642,4661,2023-03-20,11:33:30,109,Korean Beef Bowl,Asian,17.95,3,Mar,Monday,11,12,False,Premium ($15–20)
10643,4661,2023-03-20,11:33:30,105,Mac & Cheese,American,7.0,3,Mar,Monday,11,12,False,Budget (<$10)
10644,4661,2023-03-20,11:33:30,131,Chicken Parmesan,Italian,17.95,3,Mar,Monday,11,12,False,Premium ($15–20)
10645,4662,2023-03-20,11:47:53,124,Spaghetti,Italian,14.5,3,Mar,Monday,11,12,False,Mid ($10–15)
10646,4662,2023-03-20,11:47:53,130,Shrimp Scampi,Italian,19.95,3,Mar,Monday,11,12,False,Premium ($15–20)
10647,4662,2023-03-20,11:47:53,123,Chips & Guacamole,Mexican,9.0,3,Mar,Monday,11,12,False,Budget (<$10)
10648,4663,2023-03-20,12:12:03,122,Chips & Salsa,Mexican,7.0,3,Mar,Monday,12,12,False,Budget (<$10)
10649,4664,2023-03-20,12:24:44,101,Hamburger,American,12.95,3,Mar,Monday,12,12,False,Mid ($10–15)
10650,4664,2023-03-20,12:24:44,117,Chicken Burrito,Mexican,12.95,3,Mar,Monday,12,12,False,Mid ($10–15)
10651,4664,2023-03-20,12:24:44,113,Edamame,Asian,5.0,3,Mar,Monday,12,12,False,Budget (<$10)
10652,4664,2023-03-20,12:24:44,121,Cheese Quesadillas,Mexican,10.5,3,Mar,Monday,12,12,False,Mid ($10–15)
10653,4665,2023-03-20,12:39:39,103,Hot Dog,American,9.0,3,Mar,Monday,12,12,False,Budget (<$10)
10654,4665,2023-03-20,12:39:39,108,Tofu Pad Thai,Asian,14.5,3,Mar,Monday,12,12,False,Mid ($10–15)
10655,4665,2023-03-20,12:39:39,124,Spaghetti,Italian,14.5,3,Mar,Monday,12,12,False,Mid ($10–15)
10656,4665,2023-03-20,12:39:39,125,Spaghetti & Meatballs,Italian,17.95,3,Mar,Monday,12,12,False,Premium ($15–20)
10657,4665,2023-03-20,12:39:39,112,Salmon Roll,Asian,14.95,3,Mar,Monday,12,12,False,Mid ($10–15)
10658,4665,2023-03-20,12:39:39,106,French Fries,American,7.0,3,Mar,Monday,12,12,False,Budget (<$10)
10659,4666,2023-03-20,12:40:13,101,Hamburger,American,12.95,3,Mar,Monday,12,12,False,Mid ($10–15)
10660,4666,2023-03-20,12:40:13,102,Cheeseburger,American,13.95,3,Mar,Monday,12,12,False,Mid ($10–15)
10661,4667,2023-03-20,12:52:56,102,Cheeseburger,American,13.95,3,Mar,Monday,12,12,False,Mid ($10–15)
10662,4667,2023-03-20,12:52:56,126,Fettuccine Alfredo,Italian,14.5,3,Mar,Monday,12,12,False,Mid ($10–15)
10663,4667,2023-03-20,12:52:56,113,Edamame,Asian,5.0,3,Mar,Monday,12,12,False,Budget (<$10)
10664,4667,2023-03-20,12:52:56,122,Chips & Salsa,Mexican,7.0,3,Mar,Monday,12,12,False,Budget (<$10)
10665,4667,2023-03-20,12:52:56,130,Shrimp Scampi,Italian,19.95,3,Mar,Monday,12,12,False,Premium ($15–20)
10666,4667,2023-03-20,12:52:56,131,Chicken Parmesan,Italian,17.95,3,Mar,Monday,12,12,False,Premium ($15–20)
10667,4667,2023-03-20,12:52:56,123,Chips & Guacamole,Mexican,9.0,3,Mar,Monday,12,12,False,Budget (<$10)
10668,4668,2023-03-20,12:53:37,119,Chicken Torta,Mexican,11.95,3,Mar,Monday,12,12,False,Mid ($10–15)
10669,4668,2023-03-20,12:53:37,132,Eggplant Parmesan,Italian,16.95,3,Mar,Monday,12,12,False,Premium ($15–20)
10670,4669,2023-03-20,12:55:55,102,Cheeseburger,American,13.95,3,Mar,Monday,12,12,False,Mid ($10–15)
10671,4669,2023-03-20,12:55:55,110,Pork Ramen,Asian,17.95,3,Mar,Monday,12,12,False,Premium ($15–20)
10672,4669,2023-03-20,12:55:55,117,Chicken Burrito,Mexican,12.95,3,Mar,Monday,12,12,False,Mid ($10–15)
10673,4669,2023-03-20,12:55:55,111,California Roll,Asian,11.95,3,Mar,Monday,12,12,False,Mid ($10–15)
10674,4669,2023-03-20,12:55:55,113,Edamame,Asian,5.0,3,Mar,Monday,12,12,False,Budget (<$10)
10675,4670,2023-03-20,12:56:01,116,Steak Tacos,Mexican,13.95,3,Mar,Monday,12,12,False,Mid ($10–15)
10676,4670,2023-03-20,12:56:01,130,Shrimp Scampi,Italian,19.95,3,Mar,Monday,12,12,False,Premium ($15–20)
10677,4670,2023-03-20,12:56:01,106,French Fries,American,7.0,3,Mar,Monday,12,12,False,Budget (<$10)
10678,4671,2023-03-20,13:02:39,129,Mushroom Ravioli,Italian,15.5,3,Mar,Monday,13,12,False,Premium ($15–20)
10679,4671,2023-03-20,13:02:39,131,Chicken Parmesan,Italian,17.95,3,Mar,Monday,13,12,False,Premium ($15–20)
10680,4671,2023-03-20,13:02:39,106,French Fries,American,7.0,3,Mar,Monday,13,12,False,Budget (<$10)
10681,4672,2023-03-20,13:09:27,132,Eggplant Parmesan,Italian,16.95,3,Mar,Monday,13,12,False,Premium ($15–20)
10682,4673,2023-03-20,13:18:11,101,Hamburger,American,12.95,3,Mar,Monday,13,12,False,Mid ($10–15)
10683,4673,2023-03-20,13:18:11,110,Pork Ramen,Asian,17.95,3,Mar,Monday,13,12,False,Premium ($15–20)
10684,4673,2023-03-20,13:18:11,113,Edamame,Asian,5.0,3,Mar,Monday,13,12,False,Budget (<$10)
10685,4674,2023-03-20,13:27:07,118,Steak Burrito,Mexican,14.95,3,Mar,Monday,13,12,False,Mid ($10–15)
10686,4675,2023-03-20,13:27:10,111,California Roll,Asian,11.95,3,Mar,Monday,13,12,False,Mid ($10–15)
10687,4675,2023-03-20,13:27:10,112,Salmon Roll,Asian,14.95,3,Mar,Monday,13,12,False,Mid ($10–15)
10688,4676,2023-03-20,13:28:26,109,Korean Beef Bowl,Asian,17.95,3,Mar,Monday,13,12,False,Premium ($15–20)
10689,4677,2023-03-20,13:43:36,124,Spaghetti,Italian,14.5,3,Mar,Monday,13,12,False,Mid ($10–15)
10690,4678,2023-03-20,13:52:15,119,Chicken Torta,Mexican,11.95,3,Mar,Monday,13,12,False,Mid ($10–15)
10691,4679,2023-03-20,14:03:43,102,Cheeseburger,American,13.95,3,Mar,Monday,14,12,False,Mid ($10–15)
10692,4680,2023-03-20,14:09:05,105,Mac & Cheese,American,7.0,3,Mar,Monday,14,12,False,Budget (<$10)
10693,4681,2023-03-20,14:19:44,113,Edamame,Asian,5.0,3,Mar,Monday,14,12,False,Budget (<$10)
10694,4681,2023-03-20,14:19:44,105,Mac & Cheese,American,7.0,3,Mar,Monday,14,12,False,Budget (<$10)
10695,4682,2023-03-20,14:58:30,113,Edamame,Asian,5.0,3,Mar,Monday,14,12,False,Budget (<$10)
10696,4683,2023-03-20,15:03:44,101,Hamburger,American,12.95,3,Mar,Monday,15,12,False,Mid ($10–15)
10697,4683,2023-03-20,15:03:44,108,Tofu Pad Thai,Asian,14.5,3,Mar,Monday,15,12,False,Mid ($10–15)
10698,4684,2023-03-20,15:40:10,105,Mac & Cheese,American,7.0,3,Mar,Monday,15,12,False,Budget (<$10)
10699,4685,2023-03-20,15:40:29,124,Spaghetti,Italian,14.5,3,Mar,Monday,15,12,False,Mid ($10–15)
10700,4685,2023-03-20,15:40:29,131,Chicken Parmesan,Italian,17.95,3,Mar,Monday,15,12,False,Premium ($15–20)
10701,4686,2023-03-20,15:58:56,102,Cheeseburger,American,13.95,3,Mar,Monday,15,12,False,Mid ($10–15)
10702,4686,2023-03-20,15:58:56,112,Salmon Roll,Asian,14.95,3,Mar,Monday,15,12,False,Mid ($10–15)
10703,4687,2023-03-20,16:51:47,120,Steak Torta,Mexican,13.95,3,Mar,Monday,16,12,False,Mid ($10–15)
10704,4687,2023-03-20,16:51:47,105,Mac & Cheese,American,7.0,3,Mar,Monday,16,12,False,Budget (<$10)
10705,4688,2023-03-20,16:52:55,117,Chicken Burrito,Mexican,12.95,3,Mar,Monday,16,12,False,Mid ($10–15)
10706,4689,2023-03-20,16:54:26,110,Pork Ramen,Asian,17.95,3,Mar,Monday,16,12,False,Premium ($15–20)
10707,4689,2023-03-20,16:54:26,106,French Fries,American,7.0,3,Mar,Monday,16,12,False,Budget (<$10)
10708,4690,2023-03-20,17:03:46,107,Orange Chicken,Asian,16.5,3,Mar,Monday,17,12,False,Premium ($15–20)
10709,4690,2023-03-20,17:03:46,106,French Fries,American,7.0,3,Mar,Monday,17,12,False,Budget (<$10)
10710,4691,2023-03-20,17:06:29,126,Fettuccine Alfredo,Italian,14.5,3,Mar,Monday,17,12,False,Mid ($10–15)
10711,4692,2023-03-20,17:35:37,112,Salmon Roll,Asian,14.95,3,Mar,Monday,17,12,False,Mid ($10–15)
10712,4692,2023-03-20,17:35:37,105,Mac & Cheese,American,7.0,3,Mar,Monday,17,12,False,Budget (<$10)
10713,4692,2023-03-20,17:35:37,132,Eggplant Parmesan,Italian,16.95,3,Mar,Monday,17,12,False,Premium ($15–20)
10714,4693,2023-03-20,17:37:54,111,California Roll,Asian,11.95,3,Mar,Monday,17,12,False,Mid ($10–15)
10715,4693,2023-03-20,17:37:54,118,Steak Burrito,Mexican,14.95,3,Mar,Monday,17,12,False,Mid ($10–15)
10716,4693,2023-03-20,17:37:54,106,French Fries,American,7.0,3,Mar,Monday,17,12,False,Budget (<$10)
10717,4694,2023-03-20,17:38:33,124,Spaghetti,Italian,14.5,3,Mar,Monday,17,12,False,Mid ($10–15)
10718,4694,2023-03-20,17:38:33,131,Chicken Parmesan,Italian,17.95,3,Mar,Monday,17,12,False,Premium ($15–20)
10719,4695,2023-03-20,18:04:31,125,Spaghetti & Meatballs,Italian,17.95,3,Mar,Monday,18,12,False,Premium ($15–20)
10720,4695,2023-03-20,18:04:31,109,Korean Beef Bowl,Asian,17.95,3,Mar,Monday,18,12,False,Premium ($15–20)
10721,4696,2023-03-20,18:10:14,102,Cheeseburger,American,13.95,3,Mar,Monday,18,12,False,Mid ($10–15)
10722,4697,2023-03-20,18:24:39,111,California Roll,Asian,11.95,3,Mar,Monday,18,12,False,Mid ($10–15)
